4 48 5 0.000000	0.999374 0.001497	0.001251 0.002992	0.000313 0.000804	0.000834 0.002054	0.000150 0.000449	0.000685 0.002054	0.000938 0.002679	0.000789 0.002367	0.000834 0.002367	0.000000 0.000000	0.000418 0.001117	
4 48 5 0.110000	0.999980 0.000059	0.000039 0.000118	0.000000 0.000000	0.000000 0.000000	0.000039 0.000118	0.000039 0.000118	0.000039 0.000118	0.000000 0.000000	0.000000 0.000000	0.000039 0.000118	0.000039 0.000118	
4 48 5 0.120000	1.000000 0.000000	0.000000 0.000000	0.000000 0.000000	0.000000 0.000000	0.000000 0.000000	0.000000 0.000000	0.000000 0.000000	0.000000 0.000000	0.000000 0.000000	0.000000 0.000000	0.000000 0.000000	
4 48 5 0.130000	0.999983 0.000050	0.000034 0.000101	0.000034 0.000101	0.000000 0.000000	0.000034 0.000101	0.000000 0.000000	0.000034 0.000101	0.000034 0.000101	0.000034 0.000101	0.000034 0.000101	0.000034 0.000101	
4 48 5 0.140000	0.999999 0.000002	0.000000 0.000000	0.000000 0.000000	0.000000 0.000000	0.000000 0.000000	0.000000 0.000000	0.000000 0.000000	0.000000 0.000000	0.000000 0.000000	0.000000 0.000000	0.000000 0.000000	
4 48 5 0.150000	0.999980 0.000059	0.000039 0.000118	0.000039 0.000118	0.000000 0.000000	0.000039 0.000118	0.000000 0.000000	0.000039 0.000118	0.000039 0.000118	0.000039 0.000118	0.000039 0.000118	0.000000 0.000000	
4 48 5 0.160000	0.999964 0.000105	0.000070 0.000209	0.000070 0.000209	0.000070 0.000209	0.000070 0.000209	0.000070 0.000209	0.000070 0.000209	0.000070 0.000209	0.000000 0.000000	0.000070 0.000209	0.000070 0.000209	
4 48 5 0.170000	0.999830 0.000507	0.000338 0.001014	0.000000 0.000000	0.000213 0.000639	0.000000 0.000000	0.000000 0.000000	0.000192 0.000576	0.000000 0.000000	0.000000 0.000000	0.000000 0.000000	0.000171 0.000514	
4 48 5 0.180000	0.999999 0.000002	0.000000 0.000000	0.000000 0.000000	0.000000 0.000000	0.000000 0.000000	0.000000 0.000000	0.000000 0.000000	0.000000 0.000000	0.000000 0.000000	0.000000 0.000000	0.000000 0.000000	
4 48 5 0.190000	0.999803 0.000591	0.000394 0.001182	0.000290 0.000870	0.000000 0.000000	0.000082 0.000245	0.000290 0.000870	0.000082 0.000245	0.000082 0.000245	0.000186 0.000557	0.000290 0.000870	0.000082 0.000245	
4 48 5 0.200000	0.999992 0.000019	0.000000 0.000000	0.000000 0.000000	0.000000 0.000000	0.000000 0.000000	0.000000 0.000000	0.000000 0.000000	0.000000 0.000000	0.000000 0.000000	0.000000 0.000000	0.000000 0.000000	
4 48 5 0.210000	0.999854 0.000417	0.000278 0.000835	0.000278 0.000835	0.000070 0.000210	0.000000 0.000000	0.000278 0.000835	0.000000 0.000000	0.000278 0.000835	0.000278 0.000835	0.000278 0.000835	0.000070 0.000210	
4 48 5 0.220000	0.998846 0.003081	0.002305 0.006153	0.000000 0.000000	0.000254 0.000761	0.000000 0.000000	0.000045 0.000136	0.000254 0.000761	0.000000 0.000000	0.000150 0.000449	0.000000 0.000000	0.000150 0.000449	
4 48 5 0.230000	0.999696 0.000839	0.000608 0.001678	0.000048 0.000145	0.000455 0.001365	0.000295 0.000740	0.000351 0.001053	0.000038 0.000115	0.000399 0.001053	0.000038 0.000115	0.000559 0.001678	0.000455 0.001365	
4 48 5 0.240000	0.999886 0.000281	0.000226 0.000569	0.000226 0.000569	0.000036 0.000109	0.000036 0.000109	0.000036 0.000109	0.000036 0.000109	0.000036 0.000109	0.000036 0.000109	0.000036 0.000109	0.000036 0.000109	
4 48 5 0.250000	0.999998 0.000006	0.000000 0.000000	0.000000 0.000000	0.000000 0.000000	0.000000 0.000000	0.000000 0.000000	0.000000 0.000000	0.000000 0.000000	0.000000 0.000000	0.000000 0.000000	0.000000 0.000000	
4 48 5 0.260000	0.999692 0.000922	0.000614 0.001842	0.000000 0.000000	0.000000 0.000000	0.000000 0.000000	0.000000 0.000000	0.000197 0.000592	0.000510 0.001530	0.000510 0.001530	0.000614 0.001842	0.000302 0.000905	
4 48 5 0.270000	0.999187 0.002425	0.001615 0.004844	0.000469 0.001406	0.000000 0.000000	0.000000 0.000000	0.000000 0.000000	0.000000 0.000000	0.000000 0.000000	0.000000 0.000000	0.000000 0.000000	0.000000 0.000000	
4 48 5 0.280000	1.000000 0.000001	0.000000 0.000000	0.000000 0.000000	0.000000 0.000000	0.000000 0.000000	0.000000 0.000000	0.000000 0.000000	0.000000 0.000000	0.000000 0.000000	0.000000 0.000000	0.000000 0.000000	
4 48 5 0.290000	0.999850 0.000401	0.000268 0.000804	0.000164 0.000492	0.000000 0.000000	0.000164 0.000492	0.000164 0.000492	0.000268 0.000804	0.000164 0.000492	0.000268 0.000804	0.000268 0.000804	0.000268 0.000804	
4 48 5 0.300000	0.999850 0.000439	0.000293 0.000878	0.000000 0.000000	0.000000 0.000000	0.000084 0.000253	0.000000 0.000000	0.000188 0.000565	0.000000 0.000000	0.000000 0.000000	0.000188 0.000565	0.000000 0.000000	
4 48 5 0.310000	0.999929 0.000208	0.000139 0.000417	0.000035 0.000104	0.000035 0.000104	0.000000 0.000000	0.000139 0.000417	0.000139 0.000417	0.000000 0.000000	0.000139 0.000417	0.000035 0.000104	0.000139 0.000417	
4 48 5 0.320000	0.999995 0.000011	0.000000 0.000000	0.000000 0.000000	0.000000 0.000000	0.000000 0.000000	0.000000 0.000000	0.000000 0.000000	0.000000 0.000000	0.000000 0.000000	0.000000 0.000000	0.000000 0.000000	
4 48 5 0.330000	0.999998 0.000004	0.000000 0.000000	0.000000 0.000000	0.000000 0.000000	0.000000 0.000000	0.000000 0.000000	0.000000 0.000000	0.000000 0.000000	0.000000 0.000000	0.000000 0.000000	0.000000 0.000000	
4 48 5 0.340000	0.999655 0.001023	0.000685 0.002054	0.000060 0.000179	0.000000 0.000000	0.000476 0.001429	0.000372 0.001116	0.000580 0.001741	0.000476 0.001429	0.000580 0.001741	0.000268 0.000804	0.000580 0.001741	
4 48 5 0.350000	0.999986 0.000022	0.000000 0.000000	0.000000 0.000000	0.000000 0.000000	0.000000 0.000000	0.000000 0.000000	0.000000 0.000000	0.000000 0.000000	0.000000 0.000000	0.000000 0.000000	0.000000 0.000000	
4 48 5 0.360000	0.999995 0.000014	0.000000 0.000000	0.000000 0.000000	0.000000 0.000000	0.000000 0.000000	0.000000 0.000000	0.000000 0.000000	0.000000 0.000000	0.000000 0.000000	0.000000 0.000000	0.000000 0.000000	
4 48 5 0.370000	0.999994 0.000008	0.000000 0.000000	0.000000 0.000000	0.000000 0.000000	0.000000 0.000000	0.000000 0.000000	0.000000 0.000000	0.000000 0.000000	0.000000 0.000000	0.000000 0.000000	0.000000 0.000000	
4 48 5 0.380000	0.999998 0.000007	0.000000 0.000000	0.000000 0.000000	0.000000 0.000000	0.000000 0.000000	0.000000 0.000000	0.000000 0.000000	0.000000 0.000000	0.000000 0.000000	0.000000 0.000000	0.000000 0.000000	
4 48 5 0.390000	1.000000 0.000001	0.000000 0.000000	0.000000 0.000000	0.000000 0.000000	0.000000 0.000000	0.000000 0.000000	0.000000 0.000000	0.000000 0.000000	0.000000 0.000000	0.000000 0.000000	0.000000 0.000000	
4 48 5 0.400000	0.999999 0.000003	0.000000 0.000000	0.000000 0.000000	0.000000 0.000000	0.000000 0.000000	0.000000 0.000000	0.000000 0.000000	0.000000 0.000000	0.000000 0.000000	0.000000 0.000000	0.000000 0.000000	
4 48 5 0.410000	0.999489 0.001481	0.001021 0.002960	0.000034 0.000102	0.000034 0.000102	0.000034 0.000102	0.000153 0.000460	0.000034 0.000102	0.000000 0.000000	0.000034 0.000102	0.000034 0.000102	0.000034 0.000102	
4 48 5 0.420000	1.000000 0.000000	0.000000 0.000000	0.000000 0.000000	0.000000 0.000000	0.000000 0.000000	0.000000 0.000000	0.000000 0.000000	0.000000 0.000000	0.000000 0.000000	0.000000 0.000000	0.000000 0.000000	
4 48 5 0.430000	1.000000 0.000001	0.000000 0.000000	0.000000 0.000000	0.000000 0.000000	0.000000 0.000000	0.000000 0.000000	0.000000 0.000000	0.000000 0.000000	0.000000 0.000000	0.000000 0.000000	0.000000 0.000000	
4 48 5 0.440000	0.999158 0.002301	0.001682 0.004597	0.000217 0.000650	0.000776 0.002213	0.000953 0.002410	0.000880 0.002525	0.000073 0.000219	0.000425 0.001275	0.000039 0.000116	0.000672 0.001900	0.000112 0.000219	
4 48 5 0.450000	0.999971 0.000088	0.000059 0.000176	0.000000 0.000000	0.000000 0.000000	0.000000 0.000000	0.000000 0.000000	0.000000 0.000000	0.000000 0.000000	0.000000 0.000000	0.000000 0.000000	0.000000 0.000000	
4 48 5 0.460000	0.999260 0.001755	0.001480 0.003507	0.000267 0.000581	0.001063 0.002569	0.000855 0.001632	0.000140 0.000221	0.000788 0.002143	0.000074 0.000221	0.000788 0.001831	0.000506 0.001518	0.000572 0.001518	
4 48 5 0.470000	0.999998 0.000006	0.000000 0.000000	0.000000 0.000000	0.000000 0.000000	0.000000 0.000000	0.000000 0.000000	0.000000 0.000000	0.000000 0.000000	0.000000 0.000000	0.000000 0.000000	0.000000 0.000000	
4 48 5 0.480000	0.999889 0.000169	0.000222 0.000338	0.000000 0.000000	0.000113 0.000338	0.000113 0.000338	0.000222 0.000338	0.000000 0.000000	0.000109 0.000328	0.000109 0.000328	0.000222 0.000338	0.000000 0.000000	
4 48 5 0.490000	0.999601 0.001131	0.000798 0.002262	0.000000 0.000000	0.000000 0.000000	0.000044 0.000132	0.000044 0.000132	0.000044 0.000132	0.000000 0.000000	0.000277 0.000699	0.000044 0.000132	0.000044 0.000132	
4 48 5 0.500000	0.998652 0.001758	0.002694 0.003512	0.000884 0.002651	0.001002 0.001605	0.000535 0.001605	0.000000 0.000000	0.000848 0.002543	0.000223 0.000668	0.000675 0.002026	0.001106 0.001713	0.002148 0.003901	
4 48 5 0.510000	0.999614 0.000758	0.000771 0.001515	0.000244 0.000733	0.000000 0.000000	0.000296 0.000733	0.000458 0.000578	0.000058 0.000174	0.000198 0.000421	0.000192 0.000421	0.000198 0.000486	0.000146 0.000065	
4 48 5 0.520000	0.999143 0.002568	0.001711 0.005132	0.000000 0.000000	0.000000 0.000000	0.000000 0.000000	0.000000 0.000000	0.000000 0.000000	0.000000 0.000000	0.000000 0.000000	0.000000 0.000000	0.000000 0.000000	
4 48 5 0.530000	0.999422 0.001222	0.001156 0.002442	0.000901 0.002417	0.000635 0.001340	0.000276 0.000542	0.000701 0.002104	0.000739 0.001653	0.000797 0.002104	0.000172 0.000287	0.000693 0.001792	0.000739 0.001192	
4 48 5 0.540000	0.999824 0.000411	0.000336 0.000872	0.000000 0.000000	0.000045 0.000136	0.000045 0.000136	0.000000 0.000000	0.000045 0.000136	0.000045 0.000136	0.000082 0.000247	0.000045 0.000136	0.000045 0.000136	
4 48 5 0.550000	0.999983 0.000038	0.000000 0.000000	0.000000 0.000000	0.000000 0.000000	0.000000 0.000000	0.000000 0.000000	0.000000 0.000000	0.000000 0.000000	0.000000 0.000000	0.000000 0.000000	0.000000 0.000000	
4 48 5 0.560000	0.999870 0.000263	0.000257 0.000532	0.000080 0.000240	0.000000 0.000000	0.000080 0.000240	0.000080 0.000240	0.000000 0.000000	0.000000 0.000000	0.000080 0.000240	0.000080 0.000240	0.000080 0.000240	
4 48 5 0.570000	0.999730 0.000388	0.000539 0.000775	0.000083 0.000248	0.000331 0.000150	0.000000 0.000000	0.000352 0.000711	0.000115 0.000345	0.000115 0.000345	0.000248 0.000398	0.000000 0.000000	0.000115 0.000345	
4 48 5 0.580000	0.999925 0.000213	0.000144 0.000432	0.000000 0.000000	0.000000 0.000000	0.000040 0.000120	0.000000 0.000000	0.000102 0.000307	0.000123 0.000370	0.000000 0.000000	0.000040 0.000120	0.000123 0.000370	
4 48 5 0.590000	0.999861 0.000395	0.000268 0.000804	0.000000 0.000000	0.000000 0.000000	0.000000 0.000000	0.000000 0.000000	0.000000 0.000000	0.000000 0.000000	0.000000 0.000000	0.000000 0.000000	0.000000 0.000000	
4 48 5 0.600000	0.999960 0.000086	0.000064 0.000191	0.000000 0.000000	0.000000 0.000000	0.000000 0.000000	0.000000 0.000000	0.000000 0.000000	0.000000 0.000000	0.000000 0.000000	0.000000 0.000000	0.000000 0.000000	
4 48 5 0.610000	0.999271 0.000186	0.001457 0.000372	0.000415 0.001244	0.000730 0.001198	0.000087 0.000261	0.000295 0.000886	0.000399 0.001198	0.000310 0.000931	0.000310 0.000931	0.000502 0.001198	0.000936 0.000566	
4 48 5 0.620000	0.999245 0.002065	0.001502 0.004149	0.000367 0.001102	0.000000 0.000000	0.000000 0.000000	0.000093 0.000278	0.000263 0.000789	0.000000 0.000000	0.000000 0.000000	0.000093 0.000278	0.000720 0.001961	
4 48 5 0.630000	0.999188 0.001534	0.001623 0.003065	0.000000 0.000000	0.000488 0.001124	0.000114 0.000341	0.000166 0.000499	0.000270 0.000811	0.000270 0.000811	0.000062 0.000186	0.000114 0.000341	0.000166 0.000499	
